lead_id,date,channel,device,company_size,sector,region,status
13200,2025-09-03,Facebook Ads,Mobile,10-50,Finance,Grand Est,SQL
11922,2025-09-03,LinkedIn,Mobile,10-50,Media,Hauts-de-France,MQL
12125,2025-09-03,LinkedIn,Mobile,1-10,Industry,Occitanie,SQL
10559,2025-09-03,LinkedIn,Desktop,10-50,Industry,IdF,MQL
11540,2025-09-03,LinkedIn,Mobile,1-10,Health,IdF,SQL
13181,2025-09-03,Facebook Ads,Mobile,10-50,Energy,Nouvelle-Aquitaine,SQL
12179,2025-09-03,Facebook Ads,Mobile,10-50,Finance,Pays de la Loire,MQL
10571,2025-09-03,Instagram Ads,Mobile,50-100,Finance,Occitanie,MQL
11534,2025-09-03,Facebook Ads,Mobile,1-10,Health,Bretagne,MQL
11533,2025-09-03,Emailing,Mobile,100-500,Travel,Pays de la Loire,SQL
13916,2025-09-03,LinkedIn,Mobile,1000+,Retail,Grand Est,SQL
14271,2025-09-03,Instagram Ads,Mobile,100-500,Travel,IdF,MQL
13660,2025-09-03,Facebook Ads,Mobile,10-50,Tech,Hauts-de-France,MQL
12318,2025-09-03,Facebook Ads,Mobile,50-100,Education,Nouvelle-Aquitaine,SQL
14799,2025-09-03,LinkedIn,Tablet,1-10,Finance,Nouvelle-Aquitaine,MQL
11037,2025-09-03,LinkedIn,Desktop,10-50,Energy,IdF,MQL
12701,2025-09-03,Instagram Ads,Desktop,10-50,Energy,Nouvelle-Aquitaine,MQL
14090,2025-09-03,LinkedIn,Mobile,10-50,Industry,Nouvelle-Aquitaine,MQL
12706,2025-09-03,Emailing,Mobile,500-1000,Health,IdF,MQL
12711,2025-09-03,Facebook Ads,Mobile,100-500,Finance,Occitanie,MQL
10999,2025-09-03,Facebook Ads,Mobile,50-100,Education,Nouvelle-Aquitaine,MQL
10998,2025-09-03,Instagram Ads,Mobile,100-500,Media,Occitanie,Client
12751,2025-09-03,LinkedIn,Desktop,1-10,Travel,Pays de la Loire,MQL
14649,2025-09-03,Emailing,Mobile,500-1000,Health,PAC,MQL
14654,2025-09-03,Facebook Ads,Mobile,10-50,Retail,IdF,SQL
12778,2025-09-03,Facebook Ads,Desktop,1-10,Tech,Grand Est,SQL
11327,2025-09-03,Instagram Ads,Mobile,50-100,Health,ARA,MQL
12393,2025-09-03,Emailing,Mobile,10-50,Retail,Nouvelle-Aquitaine,Client
12390,2025-09-03,Facebook Ads,Desktop,100-500,Energy,IdF,MQL
10939,2025-09-03,Facebook Ads,Mobile,10-50,Retail,IdF,MQL
13717,2025-09-03,Emailing,Desktop,10-50,Energy,Pays de la Loire,SQL
14048,2025-09-03,Instagram Ads,Tablet,500-1000,Tech,ARA,Client
11064,2025-09-03,Facebook Ads,Mobile,50-100,Energy,PAC,MQL
12653,2025-09-03,Emailing,Desktop,1-10,Retail,Bretagne,MQL
12516,2025-09-03,Emailing,Mobile,50-100,Health,Bretagne,MQL
12549,2025-09-03,Emailing,Desktop,1000+,Tech,Grand Est,MQL
12551,2025-09-03,Emailing,Mobile,500-1000,Travel,Grand Est,SQL
14163,2025-09-03,Facebook Ads,Mobile,10-50,Finance,PAC,MQL
11171,2025-09-03,Instagram Ads,Desktop,1-10,Media,ARA,MQL
14139,2025-09-03,Facebook Ads,Mobile,50-100,Media,Occitanie,MQL
12575,2025-09-03,LinkedIn,Mobile,10-50,Tech,Nouvelle-Aquitaine,MQL
12612,2025-09-03,Emailing,Tablet,10-50,Finance,PAC,MQL
14601,2025-09-03,Instagram Ads,Desktop,1-10,Education,IdF,MQL
12485,2025-09-03,Instagram Ads,Desktop,10-50,Finance,Pays de la Loire,MQL
12479,2025-09-03,Instagram Ads,Mobile,10-50,Media,IdF,SQL
14609,2025-09-03,Facebook Ads,Desktop,10-50,Education,ARA,MQL
11120,2025-09-03,Instagram Ads,Mobile,1-10,Tech,ARA,MQL
11111,2025-09-03,Emailing,Mobile,100-500,Health,Pays de la Loire,MQL
12459,2025-09-03,Facebook Ads,Mobile,50-100,Travel,PAC,MQL
12657,2025-09-03,Instagram Ads,Desktop,500-1000,Energy,IdF,SQL
13137,2025-09-03,LinkedIn,Tablet,50-100,Industry,Pays de la Loire,MQL
11339,2025-09-03,Emailing,Mobile,1-10,Retail,Grand Est,SQL
12837,2025-09-03,Emailing,Desktop,50-100,Tech,IdF,SQL
10720,2025-09-03,Instagram Ads,Mobile,50-100,Retail,Bretagne,MQL
13021,2025-09-03,Facebook Ads,Desktop,1-10,Industry,Nouvelle-Aquitaine,MQL
13976,2025-09-03,Facebook Ads,Mobile,50-100,Media,Grand Est,SQL
10710,2025-09-03,Instagram Ads,Mobile,500-1000,Media,Bretagne,MQL
10707,2025-09-03,Instagram Ads,Mobile,1-10,Education,ARA,MQL
14489,2025-09-03,Facebook Ads,Mobile,1-10,Health,Nouvelle-Aquitaine,MQL
11892,2025-09-03,Instagram Ads,Tablet,1-10,Finance,PAC,MQL
11894,2025-09-03,Facebook Ads,Mobile,10-50,Tech,Nouvelle-Aquitaine,MQL
13750,2025-09-03,Instagram Ads,Mobile,1-10,Education,IdF,MQL
10686,2025-09-03,Facebook Ads,Mobile,10-50,Finance,Occitanie,MQL
10671,2025-09-03,Instagram Ads,Mobile,10-50,Tech,Occitanie,MQL
11477,2025-09-03,Instagram Ads,Mobile,1-10,Industry,IdF,Client
10076,2025-09-03,Instagram Ads,Mobile,100-500,Industry,Nouvelle-Aquitaine,SQL
13119,2025-09-03,Emailing,Mobile,1-10,Education,Hauts-de-France,MQL
14798,2025-09-03,Emailing,Mobile,10-50,Tech,PAC,Client
10728,2025-09-03,Emailing,Mobile,10-50,Industry,IdF,Client
13745,2025-09-03,Emailing,Mobile,1000+,Education,Grand Est,MQL
13014,2025-09-03,LinkedIn,Desktop,50-100,Retail,IdF,SQL
12283,2025-09-03,Emailing,Desktop,50-100,Industry,IdF,SQL
10882,2025-09-03,Emailing,Mobile,50-100,Industry,Pays de la Loire,MQL
14212,2025-09-03,Facebook Ads,Mobile,500-1000,Media,IdF,SQL
14015,2025-09-03,Emailing,Mobile,50-100,Travel,Occitanie,SQL
12933,2025-09-03,Facebook Ads,Mobile,10-50,Health,IdF,MQL
12948,2025-09-03,Facebook Ads,Tablet,100-500,Media,PAC,SQL
12320,2025-09-03,Instagram Ads,Mobile,50-100,Tech,Nouvelle-Aquitaine,MQL
12950,2025-09-03,Instagram Ads,Tablet,100-500,Education,Grand Est,Client
10798,2025-09-03,LinkedIn,Tablet,10-50,Health,Pays de la Loire,SQL
10795,2025-09-03,Instagram Ads,Desktop,10-50,Energy,IdF,MQL
14004,2025-09-03,Emailing,Desktop,100-500,Tech,ARA,MQL
12959,2025-09-03,Instagram Ads,Mobile,500-1000,Finance,Grand Est,MQL
12967,2025-09-03,Facebook Ads,Mobile,1-10,Health,Occitanie,MQL
14974,2025-09-03,Emailing,Mobile,100-500,Retail,ARA,MQL
12311,2025-09-03,Instagram Ads,Mobile,10-50,Travel,IdF,MQL
14235,2025-09-03,Facebook Ads,Mobile,1-10,Travel,IdF,MQL
13011,2025-09-03,Facebook Ads,Mobile,1-10,Industry,ARA,SQL
10442,2025-09-03,Facebook Ads,Mobile,50-100,Education,Grand Est,Client
11462,2025-09-03,Emailing,Tablet,1-10,Media,ARA,SQL
13820,2025-09-03,Facebook Ads,Mobile,50-100,Travel,Hauts-de-France,SQL
12072,2025-09-03,Emailing,Desktop,1000+,Travel,Grand Est,MQL
11746,2025-09-03,Emailing,Desktop,10-50,Energy,ARA,SQL
13358,2025-09-03,Instagram Ads,Mobile,500-1000,Education,Occitanie,Client
13548,2025-09-03,Facebook Ads,Mobile,10-50,Retail,ARA,MQL
13500,2025-09-03,Facebook Ads,Mobile,100-500,Tech,Grand Est,MQL
12075,2025-09-03,Instagram Ads,Mobile,10-50,Education,Nouvelle-Aquitaine,MQL
14335,2025-09-03,Emailing,Mobile,10-50,Industry,Hauts-de-France,SQL
11666,2025-09-03,Emailing,Mobile,1000+,Media,Grand Est,SQL
13794,2025-09-03,Emailing,Mobile,100-500,Health,Hauts-de-France,MQL
11751,2025-09-03,Emailing,Mobile,10-50,Tech,Hauts-de-France,MQL
11757,2025-09-03,Facebook Ads,Mobile,10-50,Education,ARA,SQL
12038,2025-09-03,Emailing,Mobile,50-100,Industry,Pays de la Loire,Client
14909,2025-09-03,Facebook Ads,Mobile,50-100,Health,Nouvelle-Aquitaine,SQL
14443,2025-09-03,Facebook Ads,Mobile,1-10,Industry,ARA,SQL
12077,2025-09-03,Facebook Ads,Desktop,500-1000,Health,Occitanie,SQL
12088,2025-09-03,Instagram Ads,Mobile,10-50,Health,Bretagne,SQL
10348,2025-09-03,Facebook Ads,Mobile,50-100,Media,IdF,MQL
13809,2025-09-03,Emailing,Mobile,10-50,Education,PAC,MQL
12053,2025-09-03,Instagram Ads,Mobile,10-50,Industry,Grand Est,MQL
11652,2025-09-03,Emailing,Mobile,10-50,Tech,Occitanie,MQL
13855,2025-09-03,Emailing,Mobile,1-10,Education,Occitanie,MQL
13614,2025-09-03,Facebook Ads,Mobile,1-10,Energy,Hauts-de-France,MQL
10377,2025-09-03,Emailing,Mobile,10-50,Media,IdF,SQL
10203,2025-09-03,Instagram Ads,Desktop,10-50,Energy,PAC,SQL
11785,2025-09-03,Instagram Ads,Desktop,10-50,Finance,ARA,MQL
10202,2025-09-03,Emailing,Desktop,50-100,Retail,PAC,MQL
13863,2025-09-03,Emailing,Mobile,10-50,Retail,ARA,Client
11648,2025-09-03,Instagram Ads,Desktop,100-500,Tech,PAC,Client
13853,2025-09-03,Instagram Ads,Desktop,500-1000,Health,Nouvelle-Aquitaine,MQL
13540,2025-09-03,Emailing,Mobile,50-100,Retail,IdF,MQL
11660,2025-09-03,LinkedIn,Mobile,100-500,Media,PAC,MQL
10128,2025-09-03,Emailing,Mobile,100-500,Education,Grand Est,MQL
13385,2025-09-03,Instagram Ads,Mobile,10-50,Finance,IdF,MQL
10417,2025-09-03,Facebook Ads,Mobile,500-1000,Media,Grand Est,SQL
14884,2025-09-03,Emailing,Mobile,10-50,Finance,Hauts-de-France,MQL
12026,2025-09-03,LinkedIn,Mobile,50-100,Media,Occitanie,SQL
13826,2025-09-03,Facebook Ads,Desktop,100-500,Retail,IdF,SQL
10299,2025-09-03,Emailing,Mobile,100-500,Tech,Hauts-de-France,SQL
13833,2025-09-03,Facebook Ads,Mobile,1-10,Finance,Grand Est,MQL
10147,2025-09-03,Facebook Ads,Desktop,10-50,Media,Nouvelle-Aquitaine,Client
14294,2025-09-03,Facebook Ads,Tablet,1000+,Education,Bretagne,MQL
10295,2025-09-03,Facebook Ads,Mobile,1-10,Health,Occitanie,MQL
13788,2025-09-03,Emailing,Mobile,10-50,Media,ARA,MQL
14433,2025-09-03,Instagram Ads,Mobile,1-10,Travel,PAC,MQL
11781,2025-09-03,Instagram Ads,Mobile,50-100,Education,IdF,Client
13458,2025-09-03,LinkedIn,Tablet,10-50,Energy,Nouvelle-Aquitaine,MQL
10782,2025-09-04,Emailing,Mobile,10-50,Industry,Hauts-de-France,MQL
10351,2025-09-04,Instagram Ads,Tablet,1-10,Finance,Grand Est,MQL
14193,2025-09-04,LinkedIn,Desktop,50-100,Education,IdF,MQL
12212,2025-09-04,Emailing,Mobile,1-10,Industry,Bretagne,SQL
14053,2025-09-04,Facebook Ads,Mobile,10-50,Finance,Nouvelle-Aquitaine,SQL
10952,2025-09-04,Emailing,Desktop,1-10,Health,IdF,MQL
13939,2025-09-04,Facebook Ads,Mobile,10-50,Media,Hauts-de-France,MQL
13404,2025-09-04,LinkedIn,Mobile,10-50,Finance,IdF,MQL
12813,2025-09-04,Emailing,Mobile,500-1000,Finance,Grand Est,MQL
10784,2025-09-04,Emailing,Mobile,50-100,Travel,Hauts-de-France,MQL
14319,2025-09-04,Facebook Ads,Desktop,100-500,Retail,Nouvelle-Aquitaine,SQL
10785,2025-09-04,Instagram Ads,Tablet,1-10,Tech,IdF,MQL
10248,2025-09-04,Instagram Ads,Mobile,1-10,Travel,IdF,Client
10347,2025-09-04,Emailing,Mobile,50-100,Media,ARA,MQL
14351,2025-09-04,LinkedIn,Mobile,100-500,Energy,Bretagne,MQL
14196,2025-09-04,Emailing,Desktop,50-100,Health,Grand Est,MQL
10250,2025-09-04,Facebook Ads,Mobile,10-50,Education,Bretagne,SQL
13115,2025-09-04,Instagram Ads,Mobile,50-100,Travel,IdF,MQL
11325,2025-09-04,Facebook Ads,Mobile,10-50,Finance,Nouvelle-Aquitaine,SQL
11833,2025-09-04,LinkedIn,Tablet,1000+,Education,ARA,SQL
12973,2025-09-04,LinkedIn,Tablet,1-10,Education,Grand Est,Client
14745,2025-09-04,Emailing,Desktop,1-10,Energy,IdF,MQL
12724,2025-09-04,Facebook Ads,Tablet,1-10,Retail,Nouvelle-Aquitaine,MQL
11655,2025-09-04,Instagram Ads,Mobile,50-100,Education,Nouvelle-Aquitaine,MQL
14081,2025-09-04,Emailing,Mobile,1000+,Health,IdF,MQL
14495,2025-09-04,LinkedIn,Mobile,10-50,Education,IdF,SQL
12018,2025-09-04,Emailing,Mobile,100-500,Retail,Occitanie,MQL
13522,2025-09-04,Emailing,Mobile,1-10,Retail,PAC,MQL
14927,2025-09-04,Emailing,Tablet,1-10,Energy,IdF,MQL
13520,2025-09-04,Emailing,Mobile,100-500,Health,ARA,MQL
12777,2025-09-04,Emailing,Desktop,50-100,Energy,Occitanie,MQL
12986,2025-09-04,Emailing,Desktop,50-100,Health,Pays de la Loire,SQL
14646,2025-09-04,LinkedIn,Desktop,50-100,Health,Pays de la Loire,Client
11980,2025-09-04,Emailing,Mobile,1-10,Travel,Hauts-de-France,MQL
13925,2025-09-04,Emailing,Mobile,1-10,Retail,Grand Est,MQL
13005,2025-09-04,Instagram Ads,Mobile,1-10,Education,Pays de la Loire,MQL
14225,2025-09-04,LinkedIn,Tablet,10-50,Travel,Grand Est,MQL
14736,2025-09-04,Facebook Ads,Desktop,10-50,Education,IdF,MQL
12770,2025-09-04,Emailing,Mobile,10-50,Tech,ARA,Client
14435,2025-09-04,Facebook Ads,Mobile,1-10,Finance,Hauts-de-France,SQL
10359,2025-09-04,Facebook Ads,Mobile,1-10,Finance,Hauts-de-France,MQL
10993,2025-09-04,LinkedIn,Mobile,100-500,Education,IdF,SQL
11323,2025-09-04,Emailing,Mobile,10-50,Tech,Pays de la Loire,SQL
10252,2025-09-04,Instagram Ads,Desktop,1-10,Education,PAC,MQL
13092,2025-09-04,Facebook Ads,Mobile,100-500,Health,PAC,SQL
14910,2025-09-04,Instagram Ads,Mobile,500-1000,Travel,Grand Est,MQL
10679,2025-09-04,Instagram Ads,Mobile,1-10,Media,Grand Est,SQL
11705,2025-09-04,Emailing,Desktop,50-100,Finance,PAC,SQL
13675,2025-09-04,Facebook Ads,Mobile,50-100,Health,Nouvelle-Aquitaine,SQL
13490,2025-09-04,Emailing,Desktop,50-100,Media,Bretagne,MQL
11840,2025-09-04,Facebook Ads,Tablet,1-10,Retail,Grand Est,MQL
10832,2025-09-04,Emailing,Desktop,50-100,Media,Grand Est,SQL
13823,2025-09-04,Facebook Ads,Mobile,10-50,Tech,PAC,SQL
14716,2025-09-04,LinkedIn,Mobile,1-10,Health,IdF,Client
10799,2025-09-04,Instagram Ads,Mobile,10-50,Health,PAC,MQL
12929,2025-09-04,Facebook Ads,Mobile,10-50,Travel,Nouvelle-Aquitaine,MQL
13032,2025-09-04,LinkedIn,Mobile,1-10,Industry,Grand Est,MQL
11703,2025-09-04,Facebook Ads,Mobile,10-50,Education,IdF,MQL
10815,2025-09-04,Facebook Ads,Mobile,10-50,Energy,Hauts-de-France,SQL
10696,2025-09-04,Facebook Ads,Mobile,100-500,Education,IdF,SQL
10814,2025-09-04,Instagram Ads,Mobile,1000+,Education,Hauts-de-France,SQL
13042,2025-09-04,Emailing,Mobile,1-10,Tech,IdF,MQL
10812,2025-09-04,Emailing,Desktop,1-10,Health,IdF,SQL
11671,2025-09-04,Instagram Ads,Desktop,100-500,Finance,IdF,MQL
13625,2025-09-04,Emailing,Mobile,100-500,Health,Pays de la Loire,MQL
10278,2025-09-04,LinkedIn,Tablet,10-50,Energy,ARA,SQL
11380,2025-09-04,Emailing,Mobile,50-100,Industry,Grand Est,SQL
12899,2025-09-04,Emailing,Desktop,1000+,Education,IdF,MQL
14511,2025-09-04,Facebook Ads,Mobile,1-10,Education,Bretagne,MQL
12886,2025-09-04,Facebook Ads,Mobile,10-50,Finance,IdF,MQL
12840,2025-09-04,Facebook Ads,Mobile,10-50,Energy,PAC,SQL
12846,2025-09-04,Instagram Ads,Desktop,100-500,Energy,Nouvelle-Aquitaine,SQL
13949,2025-09-04,Emailing,Mobile,50-100,Finance,ARA,SQL
12035,2025-09-04,Facebook Ads,Desktop,50-100,Finance,IdF,MQL
14202,2025-09-04,Emailing,Mobile,10-50,Finance,IdF,MQL
13078,2025-09-04,Emailing,Mobile,1000+,Industry,IdF,MQL
12366,2025-09-04,Emailing,Mobile,50-100,Finance,Nouvelle-Aquitaine,SQL
10650,2025-09-04,Emailing,Desktop,50-100,Energy,PAC,MQL
11358,2025-09-04,Emailing,Tablet,10-50,Tech,IdF,MQL
12008,2025-09-04,Emailing,Mobile,50-100,Travel,ARA,SQL
14725,2025-09-04,Emailing,Tablet,1000+,Travel,IdF,MQL
11844,2025-09-04,Instagram Ads,Tablet,1-10,Travel,PAC,Client
13691,2025-09-04,Facebook Ads,Desktop,500-1000,Finance,Hauts-de-France,Client
12876,2025-09-04,Facebook Ads,Desktop,100-500,Travel,IdF,SQL
13410,2025-09-04,Facebook Ads,Mobile,1-10,Energy,IdF,MQL
12233,2025-09-04,Instagram Ads,Mobile,50-100,Retail,PAC,MQL
11855,2025-09-04,Emailing,Mobile,10-50,Education,Pays de la Loire,MQL
13845,2025-09-04,LinkedIn,Desktop,1-10,Education,Occitanie,SQL
10661,2025-09-04,Instagram Ads,Mobile,100-500,Health,IdF,SQL
10714,2025-09-04,Facebook Ads,Desktop,100-500,Tech,IdF,MQL
12240,2025-09-04,Instagram Ads,Desktop,1-10,Industry,Bretagne,MQL
10792,2025-09-04,Facebook Ads,Tablet,1-10,Education,ARA,MQL
11359,2025-09-04,LinkedIn,Desktop,10-50,Industry,Occitanie,MQL
14912,2025-09-04,Facebook Ads,Mobile,500-1000,Industry,ARA,SQL
13384,2025-09-04,Emailing,Mobile,100-500,Energy,ARA,MQL
13988,2025-09-04,Facebook Ads,Desktop,100-500,Retail,Hauts-de-France,SQL
10015,2025-09-04,Emailing,Mobile,1-10,Travel,Hauts-de-France,MQL
11167,2025-09-04,Facebook Ads,Tablet,10-50,Tech,Occitanie,SQL
12640,2025-09-04,Facebook Ads,Mobile,100-500,Travel,Nouvelle-Aquitaine,SQL
11807,2025-09-04,Emailing,Mobile,1-10,Education,Hauts-de-France,SQL
14554,2025-09-04,Facebook Ads,Desktop,10-50,Education,IdF,MQL
11172,2025-09-04,LinkedIn,Mobile,1-10,Education,Pays de la Loire,Client
13661,2025-09-04,Facebook Ads,Mobile,500-1000,Travel,Pays de la Loire,SQL
14585,2025-09-04,Instagram Ads,Desktop,100-500,Travel,IdF,SQL
11769,2025-09-04,Facebook Ads,Mobile,1-10,Travel,ARA,SQL
10460,2025-09-04,Emailing,Desktop,50-100,Retail,PAC,MQL
11084,2025-09-04,Instagram Ads,Mobile,100-500,Travel,Bretagne,MQL
11558,2025-09-04,Instagram Ads,Desktop,10-50,Retail,Hauts-de-France,MQL
14464,2025-09-04,LinkedIn,Desktop,100-500,Travel,IdF,SQL
13722,2025-09-04,Instagram Ads,Mobile,500-1000,Education,IdF,MQL
11926,2025-09-04,LinkedIn,Mobile,500-1000,Retail,Bretagne,SQL
14618,2025-09-04,Facebook Ads,Desktop,1-10,Health,ARA,MQL
13217,2025-09-04,Emailing,Mobile,10-50,Health,Grand Est,SQL
14110,2025-09-04,Facebook Ads,Tablet,50-100,Media,IdF,Client
13291,2025-09-04,Instagram Ads,Desktop,1-10,Travel,Nouvelle-Aquitaine,Client
13549,2025-09-04,Facebook Ads,Mobile,10-50,Tech,Nouvelle-Aquitaine,SQL
14870,2025-09-04,Facebook Ads,Mobile,50-100,Education,Hauts-de-France,SQL
14178,2025-09-04,Facebook Ads,Mobile,100-500,Media,ARA,MQL
13353,2025-09-04,Facebook Ads,Mobile,1-10,Travel,Nouvelle-Aquitaine,MQL
12596,2025-09-04,Emailing,Mobile,1000+,Finance,Nouvelle-Aquitaine,SQL
12594,2025-09-04,Emailing,Mobile,10-50,Industry,IdF,SQL
11134,2025-09-04,LinkedIn,Mobile,1-10,Education,Nouvelle-Aquitaine,Client
10492,2025-09-04,Emailing,Mobile,1-10,Retail,Occitanie,MQL
11131,2025-09-04,Facebook Ads,Desktop,10-50,Energy,Pays de la Loire,MQL
14943,2025-09-04,Facebook Ads,Desktop,50-100,Tech,IdF,SQL
11753,2025-09-04,Emailing,Mobile,1-10,Energy,Hauts-de-France,MQL
10143,2025-09-04,Facebook Ads,Desktop,1-10,Media,Hauts-de-France,SQL
13274,2025-09-04,Instagram Ads,Mobile,1-10,Industry,IdF,MQL
12087,2025-09-04,LinkedIn,Mobile,50-100,Energy,IdF,Client
11117,2025-09-04,Instagram Ads,Tablet,1000+,Retail,IdF,Client
12626,2025-09-04,Emailing,Desktop,50-100,Tech,Hauts-de-France,SQL
10100,2025-09-04,Emailing,Mobile,1-10,Education,Bretagne,Client
13277,2025-09-04,Facebook Ads,Mobile,10-50,Education,IdF,MQL
14594,2025-09-04,Facebook Ads,Mobile,1-10,Industry,Nouvelle-Aquitaine,Client
14278,2025-09-04,Emailing,Mobile,10-50,Tech,Occitanie,MQL
10184,2025-09-04,Emailing,Desktop,100-500,Finance,Bretagne,MQL
13246,2025-09-04,Facebook Ads,Mobile,10-50,Travel,Nouvelle-Aquitaine,MQL
14568,2025-09-04,Emailing,Mobile,10-50,Industry,IdF,MQL
13550,2025-09-04,Instagram Ads,Tablet,1000+,Health,IdF,MQL
11868,2025-09-04,Emailing,Mobile,100-500,Retail,IdF,SQL
12490,2025-09-04,Facebook Ads,Mobile,100-500,Energy,PAC,SQL
14185,2025-09-04,LinkedIn,Desktop,10-50,Tech,ARA,MQL
12171,2025-09-04,Emailing,Desktop,10-50,Finance,Grand Est,MQL
13192,2025-09-04,Instagram Ads,Mobile,1-10,Education,IdF,MQL
12101,2025-09-04,Facebook Ads,Mobile,50-100,Education,Nouvelle-Aquitaine,SQL
11616,2025-09-04,Instagram Ads,Mobile,1-10,Retail,Grand Est,MQL
12063,2025-09-04,Facebook Ads,Desktop,1-10,Health,Occitanie,MQL
14272,2025-09-04,Emailing,Desktop,50-100,Media,Hauts-de-France,SQL
10561,2025-09-04,Emailing,Tablet,1-10,Education,PAC,MQL
12435,2025-09-04,Facebook Ads,Desktop,1-10,Travel,Pays de la Loire,MQL
12527,2025-09-04,Instagram Ads,Mobile,10-50,Tech,Occitanie,MQL
10138,2025-09-04,Facebook Ads,Desktop,10-50,Retail,Pays de la Loire,SQL
12433,2025-09-04,Facebook Ads,Mobile,50-100,Finance,PAC,MQL
13531,2025-09-04,Instagram Ads,Mobile,1-10,Education,Grand Est,MQL
11204,2025-09-04,Facebook Ads,Mobile,10-50,Retail,ARA,SQL
14868,2025-09-04,LinkedIn,Tablet,1-10,Travel,Bretagne,MQL
10001,2025-09-04,Instagram Ads,Mobile,1-10,Finance,Hauts-de-France,MQL
13601,2025-09-04,Facebook Ads,Desktop,10-50,Tech,PAC,MQL
13377,2025-09-04,Emailing,Mobile,500-1000,Energy,Grand Est,MQL
14996,2025-09-04,Emailing,Desktop,100-500,Energy,Hauts-de-France,MQL
13367,2025-09-04,Emailing,Desktop,1-10,Travel,IdF,SQL
12173,2025-09-04,Instagram Ads,Desktop,50-100,Education,Occitanie,MQL
13199,2025-09-04,Facebook Ads,Mobile,10-50,Education,Occitanie,SQL
14869,2025-09-04,Instagram Ads,Mobile,10-50,Finance,ARA,SQL
12672,2025-09-04,LinkedIn,Desktop,1000+,Education,Hauts-de-France,Client
11918,2025-09-04,Facebook Ads,Mobile,50-100,Travel,Bretagne,SQL
12545,2025-09-04,Facebook Ads,Mobile,50-100,Tech,Grand Est,MQL
14631,2025-09-04,Facebook Ads,Desktop,100-500,Retail,Hauts-de-France,MQL
12674,2025-09-04,Instagram Ads,Mobile,10-50,Retail,Nouvelle-Aquitaine,SQL
10089,2025-09-04,Facebook Ads,Mobile,1-10,Travel,PAC,SQL
11547,2025-09-04,Facebook Ads,Mobile,1000+,Finance,ARA,MQL
11053,2025-09-04,Instagram Ads,Mobile,50-100,Retail,Nouvelle-Aquitaine,SQL
10020,2025-09-04,LinkedIn,Desktop,1-10,Industry,ARA,SQL
11550,2025-09-04,Instagram Ads,Mobile,50-100,Education,Nouvelle-Aquitaine,SQL
14339,2025-09-05,Emailing,Mobile,50-100,Health,Hauts-de-France,MQL
12966,2025-09-05,LinkedIn,Mobile,50-100,Travel,IdF,MQL
14724,2025-09-05,Emailing,Mobile,50-100,Media,Hauts-de-France,MQL
12567,2025-09-05,Facebook Ads,Mobile,500-1000,Finance,ARA,MQL
14579,2025-09-05,LinkedIn,Mobile,100-500,Tech,Nouvelle-Aquitaine,SQL
13312,2025-09-05,LinkedIn,Mobile,100-500,Finance,PAC,SQL
14501,2025-09-05,Facebook Ads,Desktop,50-100,Tech,IdF,MQL
14505,2025-09-05,Facebook Ads,Mobile,1-10,Health,Nouvelle-Aquitaine,MQL
13746,2025-09-05,LinkedIn,Mobile,10-50,Finance,Grand Est,MQL
11225,2025-09-05,LinkedIn,Desktop,1-10,Health,IdF,MQL
11860,2025-09-05,Instagram Ads,Mobile,50-100,Finance,IdF,MQL
11235,2025-09-05,Facebook Ads,Desktop,50-100,Retail,ARA,MQL
10003,2025-09-05,LinkedIn,Mobile,1-10,Industry,PAC,SQL
10813,2025-09-05,Instagram Ads,Mobile,10-50,Finance,Pays de la Loire,Client
14737,2025-09-05,Facebook Ads,Mobile,10-50,Education,Occitanie,MQL
13572,2025-09-05,Instagram Ads,Mobile,100-500,Travel,IdF,MQL
12314,2025-09-05,Instagram Ads,Mobile,50-100,Health,Nouvelle-Aquitaine,MQL
11193,2025-09-05,LinkedIn,Tablet,1-10,Health,Bretagne,MQL
14006,2025-09-05,Facebook Ads,Mobile,1000+,Health,Nouvelle-Aquitaine,MQL
12322,2025-09-05,LinkedIn,Mobile,100-500,Finance,Grand Est,MQL
14995,2025-09-05,Instagram Ads,Desktop,50-100,Education,IdF,MQL
11195,2025-09-05,Instagram Ads,Mobile,50-100,Retail,IdF,Client
11399,2025-09-05,LinkedIn,Desktop,100-500,Industry,Grand Est,MQL
13724,2025-09-05,Facebook Ads,Desktop,10-50,Finance,ARA,MQL
11160,2025-09-05,Instagram Ads,Mobile,1-10,Tech,IdF,Client
11159,2025-09-05,Emailing,Desktop,10-50,Education,IdF,SQL
13589,2025-09-05,Emailing,Desktop,10-50,Tech,IdF,MQL
12984,2025-09-05,Facebook Ads,Mobile,10-50,Retail,IdF,MQL
14431,2025-09-05,Facebook Ads,Mobile,1-10,Finance,Hauts-de-France,MQL
13581,2025-09-05,Instagram Ads,Desktop,10-50,Finance,IdF,MQL
14334,2025-09-05,Facebook Ads,Mobile,100-500,Education,Hauts-de-France,MQL
14123,2025-09-05,Instagram Ads,Desktop,10-50,Retail,Occitanie,MQL
10919,2025-09-05,Emailing,Mobile,1-10,Tech,Hauts-de-France,SQL
12451,2025-09-05,Instagram Ads,Mobile,1000+,Tech,ARA,SQL
11964,2025-09-05,Facebook Ads,Mobile,100-500,Energy,Occitanie,MQL
11862,2025-09-05,Emailing,Tablet,50-100,Media,Bretagne,MQL
